,date,season,year,month,hour,holiday,weekday,workingday,weather_cat,temp_feel,temp_actual,humidity,windspeed,rides,date_idx
307,2011-01-14,Winter,0,1,Wkdy 7,0,Friday,1,Pleasant,0.1,0.1212,0.74,0.1642,70,14.0
308,2011-01-14,Winter,0,1,Wkdy 8,0,Friday,1,Pleasant,0.12,0.1667,0.68,0.0,158,14.0
309,2011-01-14,Winter,0,1,Wkdy 9,0,Friday,1,Pleasant,0.14,0.1515,0.69,0.1343,117,14.0
310,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.18,0.1818,0.55,0.194,44,14.0
311,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.18,0.1667,0.51,0.2836,53,14.0
312,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.2,0.197,0.44,0.2537,61,14.0
313,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.197,0.37,0.3881,77,14.0
314,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.2121,0.41,0.2836,64,14.0
315,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.24,0.2424,0.38,0.1642,68,14.0
316,2011-01-14,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.2424,0.41,0.1045,90,14.0
317,2011-01-14,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.22,0.2273,0.41,0.1642,159,14.0
318,2011-01-14,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.2,0.2576,0.47,0.0,139,14.0
319,2011-01-14,Winter,0,1,Wkdy 19-20,0,Friday,1,Pleasant,0.16,0.197,0.59,0.0896,92,14.0
320,2011-01-14,Winter,0,1,Wkdy 19-20,0,Friday,1,Pleasant,0.18,0.2424,0.59,0.0,68,14.0
321,2011-01-14,Winter,0,1,Wkdy 21-23,0,Friday,1,Pleasant,0.16,0.2273,0.69,0.0,52,14.0
322,2011-01-14,Winter,0,1,Wkdy 21-23,0,Friday,1,Moderate,0.16,0.2273,0.69,0.0,36,14.0
323,2011-01-14,Winter,0,1,Wkdy 21-23,0,Friday,1,Moderate,0.18,0.2424,0.55,0.0,27,14.0
372,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.2,0.197,0.47,0.2239,17,17.0
373,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.2,0.197,0.44,0.194,16,17.0
374,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.18,0.1667,0.43,0.2537,8,17.0
375,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.18,0.1818,0.43,0.194,2,17.0
376,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.18,0.197,0.43,0.1343,3,17.0
377,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.18,0.197,0.43,0.1642,1,17.0
378,2011-01-17,Winter,0,1,Wkdy 0-6,1,Monday,0,Moderate,0.18,0.1818,0.43,0.194,5,17.0
379,2011-01-17,Winter,0,1,Wkdy 7,1,Monday,0,Moderate,0.16,0.1818,0.5,0.1343,13,17.0
380,2011-01-17,Winter,0,1,Wkdy 8,1,Monday,0,Moderate,0.16,0.1515,0.47,0.2239,33,17.0
381,2011-01-17,Winter,0,1,Wkdy 9,1,Monday,0,Moderate,0.16,0.1515,0.47,0.2239,47,17.0
382,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.16,0.1515,0.5,0.2537,57,17.0
383,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.16,0.1515,0.55,0.194,64,17.0
384,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.18,0.197,0.47,0.1343,80,17.0
385,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.18,0.197,0.47,0.1343,93,17.0
386,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.18,0.2121,0.43,0.1045,86,17.0
387,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.2,0.2121,0.47,0.1642,93,17.0
388,2011-01-17,Winter,0,1,Wkdy 10-16,1,Monday,0,Moderate,0.2,0.2121,0.47,0.1642,82,17.0
389,2011-01-17,Winter,0,1,Wkdy 17-18,1,Monday,0,Pleasant,0.2,0.197,0.51,0.194,71,17.0
390,2011-01-17,Winter,0,1,Wkdy 17-18,1,Monday,0,Moderate,0.18,0.1667,0.55,0.2537,92,17.0
391,2011-01-17,Winter,0,1,Wkdy 19-20,1,Monday,0,Severe,0.18,0.1818,0.59,0.194,60,17.0
392,2011-01-17,Winter,0,1,Wkdy 19-20,1,Monday,0,Severe,0.16,0.1515,0.8,0.194,33,17.0
393,2011-01-17,Winter,0,1,Wkdy 21-23,1,Monday,0,Severe,0.16,0.1515,0.8,0.194,27,17.0
394,2011-01-17,Winter,0,1,Wkdy 21-23,1,Monday,0,Severe,0.14,0.1212,0.93,0.2537,13,17.0
395,2011-01-17,Winter,0,1,Wkdy 21-23,1,Monday,0,Severe,0.16,0.1364,0.86,0.2836,4,17.0
396,2011-01-18,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.2,0.1818,0.86,0.3284,3,18.0
397,2011-01-18,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.2,0.197,0.86,0.2239,22,18.0
398,2011-01-18,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.22,0.2273,0.8,0.1642,28,18.0
399,2011-01-18,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.22,0.2273,0.87,0.1642,35,18.0
400,2011-01-18,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.22,0.2273,0.87,0.194,61,18.0
401,2011-01-18,Winter,0,1,Wkdy 17-18,0,Tuesday,1,Moderate,0.22,0.2273,0.82,0.194,125,18.0
402,2011-01-18,Winter,0,1,Wkdy 17-18,0,Tuesday,1,Moderate,0.22,0.2273,0.8,0.1642,133,18.0
403,2011-01-18,Winter,0,1,Wkdy 19-20,0,Tuesday,1,Moderate,0.22,0.2273,0.8,0.1343,99,18.0
404,2011-01-18,Winter,0,1,Wkdy 19-20,0,Tuesday,1,Moderate,0.22,0.2727,0.87,0.0,83,18.0
405,2011-01-18,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Moderate,0.22,0.2424,0.93,0.1045,41,18.0
406,2011-01-18,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Moderate,0.22,0.2576,0.93,0.0896,33,18.0
407,2011-01-18,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Moderate,0.22,0.2727,0.93,0.0,20,18.0
408,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Moderate,0.22,0.2727,0.93,0.0,3,19.0
409,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.22,0.2273,0.93,0.1343,7,19.0
410,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.22,0.2273,0.93,0.1343,3,19.0
411,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.22,0.2273,0.93,0.1343,2,19.0
412,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Moderate,0.22,0.2576,0.93,0.0896,7,19.0
413,2011-01-19,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Moderate,0.22,0.2576,0.93,0.0896,32,19.0
414,2011-01-19,Winter,0,1,Wkdy 7,0,Wednesday,1,Moderate,0.24,0.2576,0.92,0.1045,90,19.0
415,2011-01-19,Winter,0,1,Wkdy 8,0,Wednesday,1,Moderate,0.24,0.2576,0.93,0.1045,197,19.0
416,2011-01-19,Winter,0,1,Wkdy 9,0,Wednesday,1,Moderate,0.24,0.2576,0.93,0.1045,109,19.0
417,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Moderate,0.26,0.2727,0.93,0.1343,47,19.0
418,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Moderate,0.28,0.303,0.87,0.0896,52,19.0
419,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Moderate,0.3,0.3182,0.81,0.0896,70,19.0
420,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Pleasant,0.4,0.4091,0.62,0.2836,78,19.0
421,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Pleasant,0.4,0.4091,0.58,0.2537,75,19.0
422,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Pleasant,0.4,0.4091,0.54,0.2836,82,19.0
423,2011-01-19,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Pleasant,0.38,0.3939,0.58,0.3881,104,19.0
424,2011-01-19,Winter,0,1,Wkdy 17-18,0,Wednesday,1,Pleasant,0.36,0.3333,0.57,0.3284,197,19.0
425,2011-01-19,Winter,0,1,Wkdy 17-18,0,Wednesday,1,Pleasant,0.34,0.3182,0.61,0.2836,161,19.0
426,2011-01-19,Winter,0,1,Wkdy 19-20,0,Wednesday,1,Pleasant,0.32,0.2879,0.57,0.4179,112,19.0
427,2011-01-19,Winter,0,1,Wkdy 19-20,0,Wednesday,1,Pleasant,0.32,0.303,0.49,0.2985,76,19.0
428,2011-01-19,Winter,0,1,Wkdy 21-23,0,Wednesday,1,Pleasant,0.32,0.2879,0.49,0.4179,59,19.0
429,2011-01-19,Winter,0,1,Wkdy 21-23,0,Wednesday,1,Pleasant,0.3,0.303,0.52,0.1642,59,19.0
430,2011-01-19,Winter,0,1,Wkdy 21-23,0,Wednesday,1,Pleasant,0.3,0.2727,0.52,0.4627,28,19.0
431,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.26,0.2273,0.56,0.3881,13,20.0
432,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.26,0.2727,0.56,0.0,5,20.0
433,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.26,0.2727,0.56,0.0,2,20.0
434,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.26,0.2576,0.56,0.1642,1,20.0
435,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.26,0.2576,0.56,0.1642,1,20.0
436,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.24,0.2273,0.6,0.2239,6,20.0
437,2011-01-20,Winter,0,1,Wkdy 0-6,0,Thursday,1,Pleasant,0.22,0.2121,0.6,0.2239,35,20.0
438,2011-01-20,Winter,0,1,Wkdy 7,0,Thursday,1,Pleasant,0.22,0.2121,0.55,0.2239,101,20.0
439,2011-01-20,Winter,0,1,Wkdy 8,0,Thursday,1,Pleasant,0.22,0.2121,0.55,0.2836,249,20.0
440,2011-01-20,Winter,0,1,Wkdy 9,0,Thursday,1,Moderate,0.24,0.2273,0.52,0.2239,143,20.0
441,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Pleasant,0.26,0.2273,0.48,0.2985,57,20.0
442,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.28,0.2727,0.45,0.1642,68,20.0
443,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.3,0.3333,0.42,0.0,84,20.0
444,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.28,0.2879,0.45,0.1045,98,20.0
445,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.3,0.303,0.45,0.1343,81,20.0
446,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.32,0.3182,0.45,0.194,70,20.0
447,2011-01-20,Winter,0,1,Wkdy 10-16,0,Thursday,1,Moderate,0.3,0.303,0.49,0.1343,91,20.0
448,2011-01-20,Winter,0,1,Wkdy 17-18,0,Thursday,1,Moderate,0.3,0.3182,0.49,0.1045,215,20.0
449,2011-01-20,Winter,0,1,Wkdy 17-18,0,Thursday,1,Moderate,0.26,0.2576,0.56,0.194,185,20.0
450,2011-01-20,Winter,0,1,Wkdy 19-20,0,Thursday,1,Pleasant,0.26,0.2273,0.56,0.3284,152,20.0
451,2011-01-20,Winter,0,1,Wkdy 19-20,0,Thursday,1,Moderate,0.26,0.2424,0.6,0.2836,126,20.0
452,2011-01-20,Winter,0,1,Wkdy 21-23,0,Thursday,1,Moderate,0.24,0.2273,0.6,0.2537,57,20.0
453,2011-01-20,Winter,0,1,Wkdy 21-23,0,Thursday,1,Moderate,0.24,0.2121,0.65,0.2836,56,20.0
454,2011-01-20,Winter,0,1,Wkdy 21-23,0,Thursday,1,Moderate,0.24,0.2121,0.65,0.3284,31,20.0
455,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.24,0.2273,0.7,0.2537,21,21.0
456,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.24,0.2273,0.7,0.2537,6,21.0
457,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Severe,0.24,0.2424,0.75,0.1642,2,21.0
458,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Severe,0.22,0.2121,0.8,0.2985,1,21.0
459,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.22,0.2576,0.87,0.0896,1,21.0
460,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Pleasant,0.24,0.197,0.6,0.4179,5,21.0
461,2011-01-21,Winter,0,1,Wkdy 0-6,0,Friday,1,Pleasant,0.22,0.2121,0.55,0.2537,27,21.0
462,2011-01-21,Winter,0,1,Wkdy 7,0,Friday,1,Pleasant,0.2,0.1818,0.51,0.2836,68,21.0
463,2011-01-21,Winter,0,1,Wkdy 8,0,Friday,1,Pleasant,0.2,0.1818,0.47,0.3284,217,21.0
464,2011-01-21,Winter,0,1,Wkdy 9,0,Friday,1,Pleasant,0.2,0.1818,0.51,0.3582,166,21.0
465,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.2,0.1667,0.47,0.4627,63,21.0
466,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.1818,0.41,0.4627,59,21.0
467,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.1818,0.27,0.5821,78,21.0
468,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.2,0.1515,0.21,0.5821,73,21.0
469,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.2,0.1515,0.25,0.5224,62,21.0
470,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.16,0.1212,0.26,0.4478,65,21.0
471,2011-01-21,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.16,0.1364,0.26,0.3582,97,21.0
472,2011-01-21,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.14,0.1212,0.28,0.3582,161,21.0
473,2011-01-21,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.12,0.1212,0.3,0.2537,120,21.0
474,2011-01-21,Winter,0,1,Wkdy 19-20,0,Friday,1,Pleasant,0.12,0.1061,0.3,0.3284,96,21.0
475,2011-01-21,Winter,0,1,Wkdy 19-20,0,Friday,1,Pleasant,0.1,0.0758,0.33,0.4179,53,21.0
476,2011-01-21,Winter,0,1,Wkdy 21-23,0,Friday,1,Pleasant,0.08,0.0758,0.38,0.2836,41,21.0
477,2011-01-21,Winter,0,1,Wkdy 21-23,0,Friday,1,Pleasant,0.06,0.0303,0.41,0.3881,34,21.0
478,2011-01-21,Winter,0,1,Wkdy 21-23,0,Friday,1,Pleasant,0.06,0.0455,0.38,0.3284,27,21.0
525,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.06,0.0606,0.41,0.194,7,24.0
526,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.04,0.0455,0.45,0.194,1,24.0
527,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.04,0.0303,0.45,0.2537,1,24.0
528,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.02,0.0606,0.48,0.1343,1,24.0
529,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.02,0.0606,0.48,0.1343,5,24.0
530,2011-01-24,Winter,0,1,Wkdy 0-6,0,Monday,1,Pleasant,0.02,0.0758,0.48,0.0896,15,24.0
531,2011-01-24,Winter,0,1,Wkdy 7,0,Monday,1,Pleasant,0.02,0.1212,0.48,0.0,84,24.0
532,2011-01-24,Winter,0,1,Wkdy 8,0,Monday,1,Pleasant,0.04,0.1364,0.49,0.0,177,24.0
533,2011-01-24,Winter,0,1,Wkdy 9,0,Monday,1,Pleasant,0.06,0.1515,0.41,0.0,102,24.0
534,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Pleasant,0.1,0.1364,0.42,0.0,40,24.0
535,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Pleasant,0.1,0.1212,0.46,0.1343,46,24.0
536,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Moderate,0.12,0.1364,0.42,0.194,63,24.0
537,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Moderate,0.14,0.1364,0.43,0.2239,60,24.0
538,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Moderate,0.14,0.1364,0.46,0.2239,45,24.0
539,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Pleasant,0.16,0.1667,0.4,0.1642,57,24.0
540,2011-01-24,Winter,0,1,Wkdy 10-16,0,Monday,1,Pleasant,0.16,0.1515,0.47,0.2537,70,24.0
541,2011-01-24,Winter,0,1,Wkdy 17-18,0,Monday,1,Pleasant,0.14,0.1212,0.5,0.2537,184,24.0
542,2011-01-24,Winter,0,1,Wkdy 17-18,0,Monday,1,Pleasant,0.14,0.1364,0.59,0.194,153,24.0
543,2011-01-24,Winter,0,1,Wkdy 19-20,0,Monday,1,Pleasant,0.14,0.1515,0.54,0.1642,106,24.0
544,2011-01-24,Winter,0,1,Wkdy 19-20,0,Monday,1,Pleasant,0.14,0.1364,0.59,0.194,81,24.0
545,2011-01-24,Winter,0,1,Wkdy 21-23,0,Monday,1,Pleasant,0.14,0.1515,0.63,0.1642,59,24.0
546,2011-01-24,Winter,0,1,Wkdy 21-23,0,Monday,1,Moderate,0.14,0.1364,0.63,0.2239,35,24.0
547,2011-01-24,Winter,0,1,Wkdy 21-23,0,Monday,1,Moderate,0.16,0.1515,0.64,0.2537,24,24.0
548,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Moderate,0.16,0.1364,0.69,0.2836,9,25.0
549,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Moderate,0.16,0.1667,0.69,0.1642,5,25.0
550,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Pleasant,0.16,0.1515,0.69,0.2239,2,25.0
551,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Pleasant,0.14,0.1667,0.74,0.1045,1,25.0
552,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Pleasant,0.14,0.1364,0.74,0.2239,9,25.0
553,2011-01-25,Winter,0,1,Wkdy 0-6,0,Tuesday,1,Pleasant,0.16,0.1818,0.74,0.1045,36,25.0
554,2011-01-25,Winter,0,1,Wkdy 7,0,Tuesday,1,Pleasant,0.16,0.1515,0.74,0.2239,108,25.0
555,2011-01-25,Winter,0,1,Wkdy 8,0,Tuesday,1,Moderate,0.16,0.1818,0.74,0.1343,238,25.0
556,2011-01-25,Winter,0,1,Wkdy 9,0,Tuesday,1,Moderate,0.2,0.2273,0.64,0.0896,144,25.0
557,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.22,0.2424,0.6,0.1045,55,25.0
558,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.24,0.2424,0.6,0.1343,61,25.0
559,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.26,0.2879,0.56,0.0896,106,25.0
560,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.26,0.2727,0.56,0.1343,93,25.0
561,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.3,0.3333,0.45,0.0,68,25.0
562,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.32,0.3485,0.42,0.0,84,25.0
563,2011-01-25,Winter,0,1,Wkdy 10-16,0,Tuesday,1,Moderate,0.32,0.3485,0.42,0.0,116,25.0
564,2011-01-25,Winter,0,1,Wkdy 17-18,0,Tuesday,1,Pleasant,0.3,0.3333,0.45,0.0,222,25.0
565,2011-01-25,Winter,0,1,Wkdy 17-18,0,Tuesday,1,Moderate,0.3,0.3182,0.49,0.0896,225,25.0
566,2011-01-25,Winter,0,1,Wkdy 19-20,0,Tuesday,1,Moderate,0.26,0.2576,0.65,0.1642,146,25.0
567,2011-01-25,Winter,0,1,Wkdy 19-20,0,Tuesday,1,Pleasant,0.24,0.2273,0.65,0.194,119,25.0
568,2011-01-25,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Pleasant,0.24,0.2273,0.65,0.194,45,25.0
569,2011-01-25,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Pleasant,0.22,0.2273,0.64,0.1642,53,25.0
570,2011-01-25,Winter,0,1,Wkdy 21-23,0,Tuesday,1,Moderate,0.22,0.2273,0.64,0.1642,40,25.0
571,2011-01-26,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Moderate,0.22,0.2273,0.69,0.1343,17,26.0
572,2011-01-26,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Moderate,0.24,0.2424,0.65,0.1343,5,26.0
573,2011-01-26,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.22,0.2273,0.69,0.194,10,26.0
574,2011-01-26,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.2,0.1818,0.86,0.2836,1,26.0
575,2011-01-26,Winter,0,1,Wkdy 0-6,0,Wednesday,1,Severe,0.2,0.1818,0.86,0.2836,8,26.0
576,2011-01-26,Winter,0,1,Wkdy 7,0,Wednesday,1,Severe,0.22,0.2121,0.87,0.2985,30,26.0
577,2011-01-26,Winter,0,1,Wkdy 8,0,Wednesday,1,Severe,0.22,0.2121,0.87,0.2985,72,26.0
578,2011-01-26,Winter,0,1,Wkdy 9,0,Wednesday,1,Severe,0.22,0.2121,0.87,0.2985,58,26.0
579,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.2121,0.93,0.2836,28,26.0
580,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.197,0.93,0.3284,41,26.0
581,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.197,0.93,0.3284,48,26.0
582,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.197,0.93,0.3284,47,26.0
583,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.197,0.93,0.3582,36,26.0
584,2011-01-26,Winter,0,1,Wkdy 10-16,0,Wednesday,1,Severe,0.22,0.1818,0.93,0.4627,43,26.0
586,2011-01-26,Winter,0,1,Wkdy 17-18,0,Wednesday,1,Severe,0.2,0.1818,0.93,0.3582,26,26.0
587,2011-01-27,Winter,0,1,Wkdy 10-16,0,Thursday,1,Pleasant,0.22,0.2273,0.55,0.194,24,27.0
588,2011-01-27,Winter,0,1,Wkdy 17-18,0,Thursday,1,Pleasant,0.22,0.2424,0.55,0.1045,84,27.0
589,2011-01-27,Winter,0,1,Wkdy 17-18,0,Thursday,1,Pleasant,0.2,0.2273,0.69,0.0896,104,27.0
590,2011-01-27,Winter,0,1,Wkdy 19-20,0,Thursday,1,Pleasant,0.2,0.2273,0.69,0.0896,79,27.0
591,2011-01-27,Winter,0,1,Wkdy 19-20,0,Thursday,1,Pleasant,0.18,0.2121,0.74,0.0896,59,27.0
592,2011-01-27,Winter,0,1,Wkdy 21-23,0,Thursday,1,Pleasant,0.18,0.2121,0.74,0.0896,38,27.0
593,2011-01-27,Winter,0,1,Wkdy 21-23,0,Thursday,1,Pleasant,0.18,0.2121,0.74,0.0896,27,27.0
594,2011-01-27,Winter,0,1,Wkdy 21-23,0,Thursday,1,Pleasant,0.18,0.197,0.8,0.1642,16,27.0
595,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.2,0.2121,0.75,0.1343,9,28.0
596,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.2,0.2121,0.75,0.1343,3,28.0
597,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.2,0.2121,0.75,0.1642,2,28.0
598,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.2,0.2273,0.75,0.1045,1,28.0
599,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.18,0.2121,0.8,0.1045,4,28.0
600,2011-01-28,Winter,0,1,Wkdy 0-6,0,Friday,1,Moderate,0.18,0.197,0.8,0.1343,16,28.0
601,2011-01-28,Winter,0,1,Wkdy 7,0,Friday,1,Moderate,0.16,0.197,0.86,0.0896,60,28.0
602,2011-01-28,Winter,0,1,Wkdy 8,0,Friday,1,Moderate,0.16,0.197,0.86,0.0896,157,28.0
603,2011-01-28,Winter,0,1,Wkdy 9,0,Friday,1,Severe,0.18,0.2121,0.86,0.0896,101,28.0
604,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Severe,0.18,0.2121,0.86,0.1045,49,28.0
605,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Severe,0.18,0.2121,0.93,0.1045,30,28.0
606,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Severe,0.18,0.2121,0.93,0.1045,29,28.0
607,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Severe,0.18,0.2121,0.93,0.1045,31,28.0
608,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Severe,0.22,0.2727,0.8,0.0,38,28.0
609,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Moderate,0.2,0.2576,0.86,0.0,41,28.0
610,2011-01-28,Winter,0,1,Wkdy 10-16,0,Friday,1,Pleasant,0.22,0.2727,0.8,0.0,80,28.0
611,2011-01-28,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.24,0.2424,0.75,0.1343,149,28.0
612,2011-01-28,Winter,0,1,Wkdy 17-18,0,Friday,1,Pleasant,0.24,0.2273,0.75,0.194,109,28.0
613,2011-01-28,Winter,0,1,Wkdy 19-20,0,Friday,1,Moderate,0.24,0.2424,0.75,0.1343,89,28.0
614,2011-01-28,Winter,0,1,Wkdy 19-20,0,Friday,1,Moderate,0.24,0.2273,0.7,0.194,62,28.0
615,2011-01-28,Winter,0,1,Wkdy 21-23,0,Friday,1,Moderate,0.22,0.2273,0.75,0.1343,58,28.0
616,2011-01-28,Winter,0,1,Wkdy 21-23,0,Friday,1,Pleasant,0.24,0.2121,0.65,0.3582,26,28.0
